match_id,puuid,champion,game_duration_minutes,win,gold_per_min,damage_per_min,kill_participation,dragon_takedowns,baron_takedowns,kills,deaths,assists
NA1_5325564499,2m6P0aykeYZQiHmsp3pHF3aZA1bFGO_IP85m6j_2VVBUb-7ZdQY4NnkxTAoAzkBG8whKMKI-_IHb4w,KSante,18.233333333333334,1,381.1860547425793,259.5499517362039,0.15,0,0,2,0,1
NA1_5325564499,oDObaLEmNZh_3qjEHGU6mfiDqtxLSd5myvQxVl07FPvcK9O763RpIwCcj9IX9j4ZkA1dfaygR-RIYw,Trundle,18.233333333333334,1,345.112834668859,321.7456165621272,0.4,3,0,1,2,7
NA1_5325564499,DGoRexT0AS7hFiOWboXSz6z0kxT9fXO15PvfYo1BXMbUhjBADhgueimqgfGUnvHkMPkSNzxSnJzXSQ,Vladimir,18.233333333333334,1,505.92240670423433,1112.2652028280809,0.5,1,0,7,1,3
NA1_5325564499,Lmy0Ad3j-2-b_OMlQA_Vr2UFE1932fHlx1eJJ5l4P44mksybn76doGc-5hYX-Qhye7ZuaLKXf-NLew,Tristana,18.233333333333334,1,402.13651068076206,419.3776422051944,0.35,2,0,3,2,4
NA1_5325564499,yUR1ioPGVTV7IbozdUlFx6qe0OqPugo8X0JxDsMn_l3cMDJqbbJ3Pbma9yoOJrkth8VAowLXjvLZZQ,Neeko,18.233333333333334,1,400.6178236509788,511.3719925993269,0.75,2,0,7,2,8
NA1_5325564499,Kcc5TeSlOPUmmYT6TAMTPO5V6uD8Mg7I6vAe004Ez3o3da7EI0FIp6BJykvPVwc1JGZJp2U-14oGTA,Heimerdinger,18.233333333333334,0,330.05000109590185,589.0452137032634,0.0,0,0,0,2,0
NA1_5325564499,pwIsssaeyzfcJRcAnX8waLPHyeBT70tk33wxcLLM_YKaGOZ4P5kw9Pwwam9ojrIdsUEa5yrMtF0V4A,Zac,18.233333333333334,0,370.4891318719373,448.9633989545886,0.7142857142857143,0,0,3,3,2
NA1_5325564499,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,18.233333333333334,0,377.76567647579407,761.1396116358618,0.42857142857142855,0,0,3,6,0
NA1_5325564499,692l6Z9hgBgUzTaxrD4_ePp2RDs27C2Mw8LtKRKmgd8FIQac2FAdtB-JL5Yj0E12z0PLZ1y14gW54g,Corki,18.233333333333334,0,334.66567154785406,676.8666410485888,0.42857142857142855,0,0,1,4,2
NA1_5325564499,Xsr1E5XOaQ1ebahxB6feLeB_SIC_0ZP52alB0zUp4dcUgaEhA2qBURgD4LjWO7_cg6sh54m0X8gNlQ,Nami,18.233333333333334,0,243.9497238332217,274.4343587213269,0.7142857142857143,0,0,0,5,5
NA1_5325513634,5YiV3xX3kcN54SWDl-zCblwVSY6br-uGDqNGINgIzq8nc4Fl2cjjZiDUuVYPDLuFpR-UhfT_c3z4Sw,Viktor,41.28333333333333,1,425.88086447924616,1327.5629434184061,0.62,1,0,7,7,24
NA1_5325513634,gXM_umewIvBpJ-BgMVxeIq4ox1abo4ZJCoJWnM3pEoM7msljvIpW4CgO3oARoT0YLKBigw0zpRhaGQ,Rengar,41.28333333333333,1,425.5750434597466,819.1325892981233,0.46,4,0,13,8,10
NA1_5325513634,J6ejwQ3e_o_XyO-MgNz43hx8OyBp4zZek1cQUHB0f8DRtZqxghY8cszpZJNQKFNESXwy2TfjaFHBxQ,Akshan,41.28333333333333,1,556.7214089153939,1533.7818648471675,0.62,2,0,22,12,9
NA1_5325513634,fw-pF3h--jbq5IzjM43dPpCuT6l8VCV63Zr-5aCxvEP3sVEjJByq6Akpi2v19QvznsxlEOTrw4YjeQ,Zyra,41.28333333333333,1,384.09781343057125,1106.2087907266905,0.44,1,0,5,6,17
NA1_5325513634,omLqQUyddw9D7_7dG2QShpSNqM-e-NB_JcGiWPfTbYkrx8AdCBSPO2zVJcGmdqICfoXPUv0_JTztVw,Camille,41.28333333333333,1,257.71132863155253,478.9453762082629,0.32,2,0,3,9,13
NA1_5325513634,M-PxWBoGTCqDXDepYo1keqy4rIPZoTW7TmgHlt_gwYz3LBm7N_Wu5CBbvZ0SJ6BTLnX-WrCZodg8sw,KSante,41.28333333333333,0,474.474239790308,943.3657440695104,0.5714285714285714,1,2,14,11,10
NA1_5325513634,o3atRvosSeGj0e8_xINGoWyEMYdbb-8Exbf7o3-qI9X62FebFY9-uPTcvBQFkPK2XVsiWyocOuulDg,Pantheon,41.28333333333333,0,452.89448688581604,939.134486752852,0.5952380952380952,2,3,10,10,15
NA1_5325513634,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,41.28333333333333,0,555.5640667555987,1122.3808332975166,0.5714285714285714,2,3,15,6,9
NA1_5325513634,PdwGg6QXPQES1Rx9d54tUqiWqOAjHZnZI3mDOih0lnDs0HUBXiZ84PrDWJ1GFh_9qidNnYjL4er9ng,Ashe,41.28333333333333,0,334.7707988014246,519.9537279783076,0.23809523809523808,0,0,1,15,9
NA1_5325513634,tHW1kHAYYjvGdg901L8GtOqtBjgHp6BceEy4orGiquTfg83x7fmwgIrZ3kRchxslGfD_LuQ0-CjJTw,Seraphine,41.28333333333333,0,312.22809994435056,363.03547279387294,0.5714285714285714,1,3,2,9,22
NA1_5325495849,G9uaDDxzIxxd-iX0n8TAYHkRq3sRNoc6jErOgMDPbQ6r0N63qK3LyZaXelZxlm1NhOmbn9Lnpm7nfA,Urgot,21.9,1,416.0238527703164,613.2807732202224,0.2903225806451613,0,0,5,7,4
NA1_5325495849,SQe6dB0gdm-DlT5XQqshUQVrqoiK-TL5Oep4RHvFEWX6oWfz_osgQQpIicUkjfa4S4N0xIBe6zh5Cw,Nunu,21.9,1,425.27745320845264,590.0404140251218,0.5483870967741935,3,0,6,2,11
NA1_5325495849,bzuv1XpkjnZaSYeeIrMu3NNaOUQXYEgGo1N4E07_qQBk8uLQ12LU9zoMMnovy7X0Oge2i4qk90jV5g,Annie,21.9,1,394.72183205382726,651.346765053002,0.3870967741935484,0,0,5,4,7
NA1_5325495849,ul5Quuusw5EZYmKIVcQn4D8DsRXYpp5nZHd36-o899MKt_vy04cRQASxDRNWRohBMIU-1772Aq_W9g,Varus,21.9,1,385.6011123765397,593.5911965702132,0.3548387096774194,3,0,3,0,8
NA1_5325495849,lPShypjphqb_cOXMyTQjGaSGT5gEpQ47Hbbbuzcq6ZXvhQeRjdKaKKGGg5yvLN1jOx8GdPCW1_598A,Elise,21.9,1,428.46030626677975,795.9818789611367,0.6129032258064516,2,0,12,2,7
NA1_5325495849,KdPS4sh2LrmtysVFjlS6eb4YT4OaMuw1m-NbDdV7LoiU_1P9LPCJZre-Q6f-jya0WdTCe8AwFfUeJg,Olaf,21.9,0,425.4107797283111,594.0278175204018,0.5333333333333333,0,0,4,4,4
NA1_5325495849,sTgDP3rPjXW_kP2wiWpzqZiOgSE78atglbS8-CAzZlixlo96RnEPN9w8zP5ahKAQpiynO5n1rdXdMQ,Nocturne,21.9,0,394.67770191184803,411.29916387267616,0.6666666666666666,0,0,4,5,6
NA1_5325495849,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,21.9,0,466.02290244968896,791.9901070275598,0.4666666666666667,0,0,6,8,1
NA1_5325495849,J6ejwQ3e_o_XyO-MgNz43hx8OyBp4zZek1cQUHB0f8DRtZqxghY8cszpZJNQKFNESXwy2TfjaFHBxQ,Ezreal,21.9,0,322.0233294499067,336.3055149906766,0.06666666666666667,0,0,1,8,0
NA1_5325495849,omLqQUyddw9D7_7dG2QShpSNqM-e-NB_JcGiWPfTbYkrx8AdCBSPO2zVJcGmdqICfoXPUv0_JTztVw,Neeko,21.9,0,249.18797882994957,277.2184643453425,0.26666666666666666,0,0,0,7,4
NA1_5325464346,YVT2yW8oEwn_IBe7YAjNjd40AA5kaetlRHtPqmlIJdXmHCdcLV27sZwmqhX8KuEjImJHFxIPx_j-kw,Akali,30.433333333333334,0,399.072008322217,899.3836789204171,0.28125,1,0,8,5,1
NA1_5325464346,sTgDP3rPjXW_kP2wiWpzqZiOgSE78atglbS8-CAzZlixlo96RnEPN9w8zP5ahKAQpiynO5n1rdXdMQ,FiddleSticks,30.433333333333334,0,340.6638594811675,729.0717160177016,0.5,1,0,3,9,13
NA1_5325464346,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,30.433333333333334,0,501.8731575076051,1513.683893905183,0.6875,1,0,10,10,12
NA1_5325464346,Uwu16htDXkJ8AX143Vn9ryJL2dmBOFDou8Bsu-rgUhqKW0dfxYQL9YZ4KgOyIfh8-nr6kcHfggjINA,Lucian,30.433333333333334,0,484.4597654690548,1337.4451961688078,0.5,0,0,11,7,5
NA1_5325464346,TG5dOueT4iNl5t6tNKMGP689b7iwtE2FFNPL4zMRe7UbDyiG1pzloWLNR61j7iwfzohkwWgmNOjG0Q,Braum,30.433333333333334,0,265.16507571971994,327.8187516459182,0.65625,0,0,0,13,21
NA1_5325464346,pAeCIi6NAZTs_sCeQ57MDhiWDQqIusPo2VrQyrecjpbMVu-wwvXssSQApFPN81cASuVZSTPGz7MLvA,Sion,30.433333333333334,1,453.4254296525107,814.0537213588623,0.3181818181818182,0,1,6,1,8
NA1_5325464346,hcX99rmBAxb40iqRRPNMldaLphwEbEhIg7uqk31Vd7z5tcQD-p8itsuwyqO2P0aK93NlgPJ-IzvvAQ,Briar,30.433333333333334,1,467.9972439664174,862.4928530492199,0.6363636363636364,2,1,9,7,19
NA1_5325464346,eVHUGb-Z-OeiBFk31xyDYk8yDRjMgAJpmHISN06WpMQcgaRj56dJqAk95UWU65CPC9WzOI9SO7-7fw,Sylas,30.433333333333334,1,407.1093582007119,1202.1563178215126,0.5909090909090909,1,1,13,7,13
NA1_5325464346,IU8KK1-VV5w9i3lvG22hRSc4R6ulWFNDYuTduqEFHVGtcwS-NgPgT38R4ypRHUaTNBWuIYr3FDQWgg,Ezreal,30.433333333333334,1,455.3171311737296,1214.9391996881443,0.5909090909090909,0,1,10,10,16
NA1_5325464346,HnuPBNEN5T3SXXN8jcxXIJcJhbyFJYMwj3Y4PgRnMcIuSz7lOtqrfXLMKJgsYf8BFyntVjb8sVP2yg,Rell,30.433333333333334,1,359.5580050461276,436.62377662090694,0.8863636363636364,1,0,6,7,33
NA1_5325360945,u1m2JR6Suuwn1y7coqI20Rnco2KVpPAKNh5r6qlPgW19Wgi9emsIpIsYwFv8TG6Ylc7xlMZ9E8u_Rw,Jax,25.95,1,429.2393753686383,660.897537667135,0.2903225806451613,2,1,5,2,4
NA1_5325360945,MAiI2dqCc006csNfmtwJNQVcW3_nj44kJ869fl1LKTIVgGZ5sEROj3JA45hGgTnzNDm0Z2P6TQigPA,Elise,25.95,1,471.92450642121383,1123.324924863604,0.5806451612903226,3,1,9,2,9
NA1_5325360945,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Irelia,25.95,1,470.62111521615446,815.5607597605814,0.41935483870967744,2,0,7,8,6
NA1_5325360945,s4BwCygkWWaecHXLX34lLkfHNAstxDxmwBZUn9kMwsyqiTGnqDCxgajKfQ3RtVx6id9VYjhSDj8NZA,Lux,25.95,1,478.6502502738067,990.308911965547,0.6129032258064516,0,0,8,2,11
NA1_5325360945,_h7N3KNZecf-vQ9RcQ1VgQPrvqHWPf4-XU5Row1XHrzyseXXtc4CMCQr1VY0J8MpJLVDbHwfFfwqKw,Rell,25.95,1,311.4283707851074,350.49920814385644,0.6129032258064516,2,1,2,4,17
NA1_5325360945,hg0yXjAxQrCjAcWw3b_ypmHeEJPwQIR3f60iN49ph_ZgzBBt91y6aNHOymJT4WMP1xJirDqoTkIASg,Gragas,25.95,0,345.6378105776221,561.5440578055495,0.3333333333333333,0,0,2,5,4
NA1_5325360945,XMKUZpV7mkITes7WIdJkkGplRPHTWw8isg-4R3ws5fIixYQuSly8Gztdborf3t2zi-zptSTh00zBrg,JarvanIV,25.95,0,387.22818780182894,545.595353343445,0.6666666666666666,0,0,5,6,7
NA1_5325360945,mKKGDiM-C31w5tpqLaZMFss8JlLl5wgx7bDTRHSIvyAJK3MdH5lUmErSLl0Nu8wGz5mMLw7Uxj7FKQ,Nunu,25.95,0,371.39375057433534,626.4577015791599,0.6111111111111112,0,0,6,3,5
NA1_5325360945,pVsYvRv-9X30hdHKmURNI08EDZLw-sPeOsgVNF6AgO0ci0yGGuEI7YdgkzVrixf4BYJuHs3cy56ExQ,Tristana,25.95,0,347.95610395236713,556.1574747893903,0.3888888888888889,0,0,3,8,4
NA1_5325360945,ul5Quuusw5EZYmKIVcQn4D8DsRXYpp5nZHd36-o899MKt_vy04cRQASxDRNWRohBMIU-1772Aq_W9g,Nautilus,25.95,0,251.84349938262758,263.62979979002114,0.5555555555555556,0,0,2,9,8
NA1_5325346201,dVLrbAN8RtmlgqUBoJWhugYvFDE7OC5sG2lHgjWQEKw0-Nz-gbjbEQg57zHJarpBd3FlYcyDGqPbYQ,Aatrox,18.35,1,467.89662150709574,1011.9418616956566,0.42857142857142855,0,0,7,2,2
NA1_5325346201,MAiI2dqCc006csNfmtwJNQVcW3_nj44kJ869fl1LKTIVgGZ5sEROj3JA45hGgTnzNDm0Z2P6TQigPA,Trundle,18.35,1,453.4615696848902,525.0863758277499,0.42857142857142855,1,0,6,1,3
NA1_5325346201,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Malzahar,18.35,1,366.29200045135786,684.110142077161,0.47619047619047616,1,0,3,8,7
NA1_5325346201,so-JiCB_bnZtyfjSocKADeO6w9_mDbJYGHnWSxbqwyOOP3gkeGz_OrRtEMpmlEoeTII3PrDJlh_zaw,Swain,18.35,1,378.3670902512804,603.9180935991732,0.38095238095238093,1,0,3,1,5
NA1_5325346201,m2X7-gwFg2Pb8WggZSFxIRmz265hKuNhZJg4Qs5H3k52O3y9BuUlNioOkkWTvGqxFgtrseGyDEGXbg,Soraka,18.35,1,312.8218472020425,203.39887597884402,0.5714285714285714,1,0,2,1,10
NA1_5325346201,XwhnbWJGwc5EchqUjrdRqbrHt4PE72y6K7eZN787IilYm3SGQQPUN1v2pWqgdV7JBpHrZgknXMGemw,Ambessa,18.35,0,370.7072759655034,741.6557275838877,0.3076923076923077,0,0,3,3,1
NA1_5325346201,6ZLhyAewEzvdDuz7sRaoRZAXzXAr8OpEKXvxI3WP31k-mnFZ7Cs_AZv06-ja_PRaT3xrac5VZOfH8g,Poppy,18.35,0,383.8132280778885,689.5393342948031,0.7692307692307693,1,0,4,5,6
NA1_5325346201,eZj_JBUHinxU8jtMrbWaicU2oqS53b-fP6JQEgXGI9Z0A2W9MGZww1D9Av-qV0ehw7H8c2v3Eua2tA,Hwei,18.35,0,378.2290779760603,888.7045613610948,0.46153846153846156,0,0,4,4,2
NA1_5325346201,ZxuCePz-egnxlr5aDQA88ukPtTOnGl2eX9M8zHsiysUdr9b52_iwD5jtOt-eeuwng7zYP2YZ6Pgvqw,Sivir,18.35,0,280.0121687962782,483.4992444086019,0.0,0,0,0,4,0
NA1_5325346201,BJe-ivq-f_jkwoBwtYrtksdlpIYH3AvLk694KNjWCZApSHu1bt8v9mdGzA7WmqOqY4EqAPE5g97CyA,Senna,18.35,0,325.3001467273913,406.24352147543357,0.5384615384615384,0,0,2,5,5
NA1_5325324525,REunzKrwuEeLKCJFoQsn07ZsAI0EfGHf1w25h69Gkgf-gdlecPcSgMDI0AvqkTlJwcqPzGSRbSXpAg,Singed,18.75,1,379.1871267344811,706.5958515838836,0.13793103448275862,0,0,2,5,2
NA1_5325324525,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,18.75,1,467.53610436088985,424.42069627315146,0.3103448275862069,2,0,4,3,5
NA1_5325324525,rt8sJuNxu52n1f5HKXLtgUigebAgwyAJ-x8pRR9lIhfmap3fubtqKuCVSZnwJ4Wj18bXqxzmGa2gyA,Jayce,18.75,1,625.1869763786692,1285.6276295617283,0.6551724137931034,0,0,13,0,6
NA1_5325324525,lY7VvOHDlphGyem1sicH7VIcceG6_O0-U1HrZMOjPZkDD7C0qazCuRuo6GXRQ_5Zn98JkP3Kapb2GA,Kaisa,18.75,1,454.6848301003248,819.825164966561,0.4827586206896552,0,0,6,4,8
NA1_5325324525,pZhZaO6j_VIGVtPGNArCsQDfccmzni05HEU0tcaR6HtxXXYuCt_Xm-vmoxZqNUcbjbq5PkQPOXB0bw,TwistedFate,18.75,1,376.98792294664605,506.4398093446801,0.5517241379310345,1,0,4,1,12
NA1_5325324525,6tqTF0TlEBYZcY7HkCV3wn2Ar_R22bg7KT8SFX-VKfIze5-1N4JOAh5NOyp8KpSBRr0_9C0a_qOQhg,Shen,18.75,0,364.7517532566346,328.3882076341433,0.4,0,0,2,3,2
NA1_5325324525,yJq_JsblTnwmdchmpZdQZQ3fzpSbOp4rmWzY6VNaUYqGEeJg4ssPedY1Nd11x2T1K4XZdd9luFihaw,Zac,18.75,0,454.8408248875428,591.2492876307467,0.8,0,0,6,4,2
NA1_5325324525,EQe4EBmkXp58yPhiU75Z9IAS-8j3N-Hmlywar5f0n0UCVkheQNy7na1ccDR5RQIS8Rtn4N2jqPnSZQ,Sylas,18.75,0,225.59448747359866,358.7577173194157,0.1,0,0,0,9,1
NA1_5325324525,MycghJfzcAriMLnS7hAQWIniYw5een4hB29e-CAOEt556Vo98rcftObVWjkxVO2WxPopJHqP_KkhAA,Aphelios,18.75,0,295.41683294184384,522.925288489579,0.5,0,0,1,7,4
NA1_5325324525,xPQwayH1pWkEBs17UTHa-s3jIamVHlifnbod5H_Z365F3wmNEQLd2qCKPL_bu82AY4eueF5dDDWNpQ,Thresh,18.75,0,241.0663648537695,218.5138231829074,0.4,0,0,1,6,3
NA1_5325298053,0T7XD3Tnh7sP24tmMQLVg8FoIqU5WaEBY2i4mk7Tku95vv60S6MW-6kCHvaHfzjAgxNudcwdI7rnNA,Gragas,30.133333333333333,0,470.7776168921798,1003.5210023844415,0.4074074074074074,0,0,9,8,2
NA1_5325298053,of07vBjxJErvEVefe7WMtcWvoCZXPw7JavwyOOoyhnTv9WGPiirxG9NbpZxe9szIVKKu8LvcrVScEw,Pantheon,30.133333333333333,0,367.0677027670474,535.8483088168492,0.4444444444444444,0,0,4,6,8
NA1_5325298053,jOeBRRki1to94foB9GuItrUc9UfAMlaHsb97HfuGjZNLrIo8OfNZPvxiIIZOOBEIxaAQ-6wl6nB4HA,Qiyana,30.133333333333333,0,385.58890732645256,814.7695256232593,0.4074074074074074,0,0,9,9,2
NA1_5325298053,KWZOzr0oeV1GLiGYBaRuwGAd1-5kfHPgXUwqIXbxAFgLcTGph6ugCbzvVgpxJwV_kExQPK4Ck6iPWQ,Ashe,30.133333333333333,0,435.89634326102174,673.2822776545852,0.25925925925925924,0,0,3,4,4
NA1_5325298053,rYAbSBDyf9nYpOGarHCxkgU59JMjqfzWJDQxvO-Aw2s7-zraeOU9ZFn4dV0vtKWvF7dqXrLjiEWpQg,Sona,30.133333333333333,0,260.0989150289465,230.83920809924308,0.4444444444444444,0,0,2,9,10
NA1_5325298053,cYQtXcXAjEJGViPsIVITvcYDNEtfs6Y9dbdOKDShC_n2vBvPJCk5uPlskO2cE-t_fWizlq9jYhfAhQ,Camille,30.133333333333333,1,394.01826876034687,704.559650195658,0.2222222222222222,2,1,3,7,5
NA1_5325298053,g4eL-ovWUUNZ_vaGmbfv-B-KuDrzB4LtJydqWhVBbwkBSEo1H3C4Bqn_SbebT9Nbkra2_lmUc79oWg,Ekko,30.133333333333333,1,515.3874666910169,855.8613586364089,0.6388888888888888,3,1,14,4,9
NA1_5325298053,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,30.133333333333333,1,539.452145113042,1107.4634293925096,0.3055555555555556,0,0,7,9,4
NA1_5325298053,egGuepoL-yMTn0rPlbYNbDKqc3zNREx_JrwY5mFVLbK1nq218tWeRZeZQbubKooGzIM5u6sL3JaleA,Jhin,30.133333333333333,1,464.4673073128134,761.1694260608265,0.5277777777777778,1,1,5,3,14
NA1_5325298053,UhLGPAcI9tkoQEbJ1APNK1tQ68to6HK_MYutCy-Uwcm4FJ2gdLlSBAiE-nP_3Q9xJPJ5t6ouNOtstQ,Neeko,30.133333333333333,1,340.98741593973716,872.6622205582697,0.6666666666666666,2,1,7,4,17
NA1_5325157750,pU2qt-PuZ0iQqIDKD3qX_2swuZ57XOCp4J41ORi6dMaXAYeNSZdKuPKXuu0WRnqaHQnUaJ8lMIGCCg,Ambessa,28.816666666666666,0,452.6846282283603,1055.3662144958544,0.5,0,0,10,5,3
NA1_5325157750,f9oszF8qTmsRuyXYow7qPM21TufSR3CB0bBewAYmIFCr09wDDu01GDmbt3e8T_UmuRAwr3yKsginZQ,Rengar,28.816666666666666,0,345.4064117589206,475.03777865926145,0.2692307692307692,1,0,4,6,3
NA1_5325157750,2tI9ZhsuohQTR6JkQe2LrD7jI1w1I2Hxx0LHnjnATnNATHHu8CI3swo1Fd7Uz-xp8w_mMDn351n_nw,Ahri,28.816666666666666,0,386.2520928943465,583.3010713714825,0.34615384615384615,0,0,3,8,6
NA1_5325157750,_if692rY9BufX5ArQL3cLinZozUoxoN9ZB9mXw9ynLxDT7WDEbzwX6XInJuFoiPbpdK6ZTMUwf-kcg,Tristana,28.816666666666666,0,411.407671448276,988.5801584351357,0.4230769230769231,1,0,9,6,2
NA1_5325157750,50r1VaMNjAcW2uSuPf5INh98HExL4tYLGhRYnN_3eRJnjyZ9feS_siLBJsolA9R3w60mrjTRU3icoQ,Lulu,28.816666666666666,0,248.46594191597478,212.20551502648368,0.5,1,0,0,4,13
NA1_5325157750,cyB_Wb5PaoPSZw2p-fyxsmZ-0Lw8zdy03TR1FtWFsU5cor1V4H1u1gWEeoJTan-jcSrI6nnlIdMPyg,Mordekaiser,28.816666666666666,1,371.45010996586655,360.65196346586424,0.1724137931034483,1,1,2,6,3
NA1_5325157750,YqypbJ_YN1K6DaCY333QiLXJA8Gle1SiTgGy2xgRbQisuxyNlN8mlsci_Yn9A3swACbXJtMlGFmh3Q,Ekko,28.816666666666666,1,592.1124374831714,969.4846884626489,0.7586206896551724,2,1,13,3,9
NA1_5325157750,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,28.816666666666666,1,539.1659101835837,927.52974672724,0.3103448275862069,0,0,6,8,3
NA1_5325157750,qbo-WJLF4mFVQpHmyZKLoqXHqptiEPuLtujBMJsjbQO5MAm1RVmjmuf7UT-Opxotvoj3NlS060frXQ,Smolder,28.816666666666666,1,427.1591719680344,773.9601940389043,0.5172413793103449,1,0,3,5,12
NA1_5325157750,gXb5WDAsuYFUbldPa5Uybh7LGUyECokWMUsdsyjv-OHS9_IOxqPGYFLtEyV2ILyidpqt6z9CUf2UmA,Nami,28.816666666666666,1,343.8692281871353,326.15837823879457,0.7931034482758621,1,1,5,4,18
NA1_5325147280,Ihh8Ccwho4wqY_6DY6I3GXXWvMm5koWGxIvb4XFPzWkUZgb-8K6KgpdDCj90QbH_vIdllobYsN8Fgg,DrMundo,18.35,0,428.05744276563337,803.198926874626,0.4,0,0,5,2,1
NA1_5325147280,Fit7IudRNwm3aYO2rYw8XyWAU8eCpW4IS6VlBX1y2RS5H_nE7MKjvC-nedrzLgfQvl3V2EQPySe8og,LeeSin,18.35,0,370.17099950249803,435.4309954295331,0.4,0,0,4,5,2
NA1_5325147280,3zxroDS56vqQYwy1PUHmk0zYUvdzYRID2RjEmPlvDQEEYtvqZYmmGTf1aP2Yi_NFiJiCnxz4nFHFrg,Aurora,18.35,0,366.4270243630765,417.0123942696175,0.26666666666666666,0,0,4,7,0
NA1_5325147280,Au1uhJ00WRUSlDQGfzga1U_Rf2BAszoGwWYYY8JulDxDi1-l50G0TZEPfqjs-dF_Hcmb_NcICXCBvg,Senna,18.35,0,340.9883035798022,368.8215012952487,0.26666666666666666,0,0,2,7,2
NA1_5325147280,x_oDIcFAsEHJP5tPMyGncP7-PP9cERcgdVicbeEHinlzQQqIoCSrgpTqtbQpislYf4DoXdCYlcDcxg,TahmKench,18.35,0,243.78341867918456,353.3382987822466,0.2,0,0,0,5,3
NA1_5325147280,IOkxAd2KcK9ijrTYH1S63ZU5TkH8VtuFQTX0A6J3m0O-7n813C-F24QjfTzNopfJBM88qso3SgK85w,Irelia,18.35,1,396.77861867775425,933.2405818983914,0.15384615384615385,0,0,4,5,0
NA1_5325147280,YqypbJ_YN1K6DaCY333QiLXJA8Gle1SiTgGy2xgRbQisuxyNlN8mlsci_Yn9A3swACbXJtMlGFmh3Q,Ekko,18.35,1,410.5508839717737,665.6393723243017,0.34615384615384615,2,0,4,3,5
NA1_5325147280,r-q64-30kgFl5ICvo6P30MNoOUnbVqPrKSok2yRKGsVUzlsD7WaA5z62ljFndVpUOc4v89UaJ-hS8Q,Zed,18.35,1,565.9489658423719,1057.4598478262365,0.4230769230769231,0,0,9,2,2
NA1_5325147280,gXb5WDAsuYFUbldPa5Uybh7LGUyECokWMUsdsyjv-OHS9_IOxqPGYFLtEyV2ILyidpqt6z9CUf2UmA,MissFortune,18.35,1,506.1738315214569,777.2278223060214,0.5,0,0,6,3,7
NA1_5325147280,VOThLMWmLeu1e1UqLfbFTl9XO_hWntaiNwZA2AT3XAnTVohwY_V6YKPGVplbgx8l0Shsmf_4Va93ig,Leona,18.35,1,339.2998947913839,409.0132587404616,0.46153846153846156,0,0,3,2,9
NA1_5325376977,FMg97E3zmP8MBvohNY15jdJ8ACmVI7YTnVe8Lf_7T5oh-b_cHQ7JpHUwZvs_92PoNRpA51csJW_8DQ,Garen,23.416666666666668,1,445.5136179746839,742.3078249262225,0.3333333333333333,0,0,5,1,3
NA1_5325376977,6tqTF0TlEBYZcY7HkCV3wn2Ar_R22bg7KT8SFX-VKfIze5-1N4JOAh5NOyp8KpSBRr0_9C0a_qOQhg,Shen,23.416666666666668,1,401.85167500058196,408.89360530328923,0.5833333333333334,1,0,3,1,11
NA1_5325376977,tC3CpEHw95KuZgMQapPWpT0iY-FbSJWYZHi-lCEe6NnPQwW50-nfQkvh4daEpEeoBctKPc8u9SIRNg,Velkoz,23.416666666666668,1,421.07691393153965,857.5872549642162,0.4583333333333333,1,0,3,2,8
NA1_5325376977,XFrT99eSOzPx-IGeAkwnjAxoVQapHXBV5t8lyFr5ts2Xp1J9VuhgWxRQ27agp_jjcXlaJcs8J2Ce4g,Jinx,23.416666666666668,1,523.3672456384832,763.2737746253289,0.5833333333333334,0,0,9,4,5
NA1_5325376977,cq0bES7pp87F-cmfnAg3ZiB-ixNJabtLPfw4QbLQK3IhHv3Z38v366cqlj7T3eqd_sgoEA1qmqa_aA,Elise,23.416666666666668,1,340.99311388288163,499.5199873051231,0.4166666666666667,1,0,4,4,6
NA1_5325376977,qhyRMGg6N-WnV6wGmucqK6V-cIZWAnXyuQH_vtWTNhwMwG7XSj8HmwMNK84UD_-QLfxZDH5X7ue3xw,Yorick,23.416666666666668,0,364.82830912187,579.3887975941577,0.08333333333333333,1,0,0,5,1
